Cluster ID,Link Score,source file,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2 
2226,0.5238095,0,1998,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Esmond Elementary,1865 West Montvale ,60643,5352650,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Angela Tucker,,,,,,
2225,0.5238095,0,1999,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Finkl, William F.",2332 S Western Ave. ,60608,5355850,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Abelino Quintero,,,,,,
2221,0.5238095,0,2000,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Fiske, John",6145 South Ingleside ,60637,5350990,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Cynthia Miller,,,,,,
2220,0.5238095,0,2001,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Fuller, Melville W.",4214 S. St. Lawrence ,60653,5351687,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms Camilla Young,,,,,,
2219,0.5238095,0,2002,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Fulton, Robert",5300 S. Hermitage ,60609,5359000,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Cherie Novak,,,,,,
2218,0.5238095,0,2003,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Funston, Frederick",2010 N Central Park ,60647,5344125,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Nilma Osiecki,,,,,,
2217,0.5238095,0,2004,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Gale Comm. Acad., Stephen F.",1631 W. Jonquil Terrace ,60626,5342100,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Cassandra Washington,,,,,,
2216,0.5238095,0,2005,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Gary, Joseph E.",3740 W. 31st St. ,60623,5341455,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Alberto  Juarez,,,,,,
2215,0.5238095,0,2006,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Goldblatt, Nathan R.",4257 W. Adams ,60624,5346860,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Yvette R. Currington,,,,,,
2214,0.5238095,0,2007,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Goudy, William C.",5120 N. Winthrop ,60640,5342480,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Pamela S. Brandt,,,,,,
2213,0.5238095,0,2008,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Graham, Alexander",4436 S. Union ,60609,5351308,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. John Nichols,,,,,,
2212,0.5238095,0,2009,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Gresham, Walter Q.",8524 S. Green ,60620,5353350,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Diedrus U. Brown,,,,,,
2210,0.5238095,0,2010,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Guggenheim, Simon",7141 S. Morgan St. ,60621,5353587,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Vikki Stokes,,,,,,
2209,0.5238095,0,2011,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Haley, Alex",11411 S. Eggleston ,60628,5355345,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Vaida Williams,,,,,,
2208,0.5238095,0,2012,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Hamline, John H",4652 S. Bishop ,60609,5354520,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Valerie Brown,,,,,,
2207,0.5238095,0,2013,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Hay Comm. Academy, John",1018 N. Laramie ,60651,5346000,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Wayne Williams,,,,,,
2206,0.5238095,0,2014,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Henson, Matthew A.",1326 S. Avers ,60623,5341804,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Demetrius D. Hobson,,,,,,
2205,0.5238095,0,2015,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Herbert, Victor",2131 W. Monroe ,60612,5347809,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Denise J. Gillespie,,,,,,
2204,0.5238095,0,2016,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Higgins C.A., Thomas J.",11710 S. Morgan ,60643,5355625,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Mabel Alfred,,,,,,
2203,0.5238095,0,2017,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Hinton, William Augustus",644 W. 71st Street ,60621,5353875,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Pamela Brunson-Allen,,,,,,
2202,0.5238095,0,2018,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Holmes, Oliver Wendell",955 W. Garfield ,60621,5359025,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Angela L. Thomas,,,,,,
2201,0.5238095,0,2019,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Hughes, Langston",240 W. 104th St. ,60628,5355075,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Anita Muse,,,,,,
2199,0.5238095,0,2020,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Dolores  Cupp,,,,,,
2198,0.5238095,0,2021,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Jenner Academy of the Arts, Edward",1119 N. Cleveland ,60610,5348440,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Berlinder Fry,,,,,,
2197,0.5238095,0,2022,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Johnson, James Weldon",1420 S. Albany ,60623,5341829,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Alice F. Henry,,,,,,
2196,0.5238095,0,2023,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Jordan Comm.,7414 North Wolcott ,60626,5342220,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Willie  White,,,,,,
2195,0.5238095,0,2024,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Jungman, Joseph",1746 S. Miller ,60608,5347375,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Zaida Hernandez,,,,,,
2194,0.5238095,0,2025,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Kershaw, Joshua D.",6450 S. Lowe ,60621,5353050,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Veronica Nash,,,,,,
2193,0.5238095,0,2026,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Kohn, Alfred David",10414 S. State ,60628,5355489,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Kimberly Moore,,,,,,
2192,0.5238095,0,2027,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Lafayette, Jean De",2714 W. Augusta Blvd. ,60622,5344326,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Trisha Shrode,,,,,,
2191,0.5238095,0,2028,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Lavizzo, Mildred I.",138 W. 109th St ,60628,5355300,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs.Tracey Stelly,,,,,,
2190,0.5238095,0,2029,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Lawndale Comm. Academy,3500 W. Douglas Blvd ,60623,5341635,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Wilard Willette,,,,,,
2188,0.5238095,0,2030,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Linne, Carl Von",3221 N. Sacramento ,60618,5345262,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Renee P. Mackin,,,,,,
2187,0.5238095,0,2031,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Little Village,2620 S Lawndale Ave ,60623,5341880,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Elsa Carmona,,,,,,
2186,0.5238095,0,2032,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Lloyd, Henry D.",2103 N. Lamon Av ,60639,5343070,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Kiltae Kim,,,,,,
2185,0.5238095,0,2033,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Madison, James",7433 S. Dorchester ,60619,5350551,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Beverly J. Greene,,,,,,
2184,0.5238095,0,2034,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Mason, Roswell B.",4216 W. 19th St ,60623,5341530,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Tonya Tolbert,,,,,,
2183,0.5238095,0,2035,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools May Community Academy, Horatio",512 S. Lavergne ,60644,5346140,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Roger Lewis,,,,,,
2182,0.5238095,0,2036,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Mayo, William J. & Charles H.",249 E. 37th St ,60653,5351260,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Stephen Bournes,,,,,,
2181,0.5238095,0,2037,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McClellan, George B.",3527 S. Wallace ,60609,5351732,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Joseph Shoffner,,,,,,
2180,0.5238095,0,2038,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McCormick, Cyrus H.",2712 S Sawyer Ave. ,60623,5357252,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Cristina Romo,,,,,,
2179,0.5238095,0,2039,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McCutcheon Main, John T.",4846 N. Sheridan ,60640,5342680,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Carol Ann Lang,,,,,,
2177,0.5238095,0,2040,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McDowell, Mary E.",1419 E. 89th St. ,60619,5356404,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Jo La Tanya Easterling-Hood,,,,,,
2176,0.5238095,0,2041,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McKay, Francis M.",7060 S. Washtenaw ,60629,5359340,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Dawn Prather-Hawk,,,,,,
2175,0.5238095,0,2042,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McNair Academy Center, Ronald
E.",4820 W. Walton ,60651,5348980,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Shirley Dillard,,,,,,
2174,0.5238095,0,2043,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McPherson, James B.",4728 N. Wolcott Av ,60640,5342625,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Carmen A. Mendoza,,,,,,
2173,0.5238095,0,2044,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Monroe, James",3651 W. Schubert Ave ,60647,5344155,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Edwin Rivera,,,,,,
2172,0.5238095,0,2045,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Morgan, Garrett A.",8407 S. Kerfoot ,60620,5353366,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Jerrold Washington,,,,,,
2171,0.5238095,0,2046,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Morton Career Academy,431 N.Troy ,60612,5346791,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Angel L. Turner,,,,,,
2170,0.5238095,0,2047,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools N.T.A. (National Teachers
Academy)",55 W. Cermak ,60616,5349970,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Amy G. Rome,,,,,,
2169,0.5238095,0,2048,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Nash, Henry H.",4837 W. Erie St. ,60644,5346125,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Tresa D. Dunbar,,,,,,
2168,0.5238095,0,2049,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools New Field Primary School,1707 W. Morse ,60626,5342760,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Susan M. Kilbane,,,,,,
2166,0.5238095,0,2050,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Nicholson Math and Science,6006 S Peoria St ,60621,5353285,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Rodney L. Hull,,,,,,
2165,0.5238095,0,2051,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Nixon, William P.",2121 N Keeler Ave. ,60639,5344375,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Herman Escobar,,,,,,
2164,0.5238095,0,2052,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools O'Keeffe, Isabell C.",6940 S. Merrill ,60649,5350600,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Stephen Parker,,,,,,
2163,0.5238095,0,2053,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools O'Toole, Luke",6550 S. Seeley ,60636,5359040,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. King Hall,,,,,,
2162,0.5238095,0,2054,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Peabody, Elizabeth",1444 W. Augusta Blvd. ,60622,5344170,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Federico  Flores,,,,,,
2161,0.5238095,0,2055,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Peck School,4026 W. 59th Street ,60629,5352450,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Okab Hassan,,,,,,
2160,0.5238095,0,2056,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Penn, William",1616 S. Avers ,60623,5341665,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Sherryl Moore-Ollie,,,,,,
2159,0.5238095,0,2057,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Perez, Manuel",1241 W. 19th Street ,60608,5347650,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Vicky Kleros,,,,,,
2158,0.5238095,0,2058,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Piccolo Specialty School, Brian",1040 N. Keeler Avenue ,60651,5344425,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Tiffany S. Allison,,,,,,
2157,0.5238095,0,2059,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Pickard, Josiah L.",2301 W. 21st Street ,60608,5357280,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Rigo  Hernandez,,,,,,
2155,0.5238095,0,2060,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Pilsen Comm. Academy,1420 W. 17th Street ,60608,5347675,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Adel M. Ali,,,,,,
2154,0.5238095,0,2061,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Reavis, William Claude",834 E. 50th Street ,60615,5351060,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Michael T. Johnson,,,,,,
2153,0.5238095,0,2062,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Revere, Paul",1010 E. 72nd Street ,60619,5350618,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Veronica J. Thompson,,,,,,
2152,0.5238095,0,2063,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Robinson, Jackie R.",4225 S. Lake Park Ave. ,60653,5351777,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Sonja Spiller,,,,,,
2151,0.5238095,0,2064,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Ruggles, Martha M.",7831 S. Prairie Ave. ,60619,5353085,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ida Patterson,,,,,,
2150,0.5238095,0,2065,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Ryder, William H.",8716 S. Wallace Street ,60620,5353843,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Janice  Preston,,,,,,
2149,0.5238095,0,2066,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Ryerson, Martin A.",646 N Lawndale ,60624,5346700,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Lorenzo Russell,,,,,,
2148,0.5238095,0,2067,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Sandoval, Socorro",5534 S Saint Louis Ave ,60629,5350457,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Ana Expinoza,,,,,,
2147,0.5238095,0,2068,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Saucedo Scholastic Academy, Maria",2850 W. 24 th Blvd ,60623,5341770,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Isamar Vargas Colon,,,,,,
2146,0.5238095,0,2069,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Seward, William H.",4600 S Hermitage Ave. ,60609,5354890,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Nora Cardenas,,,,,,
2144,0.5238095,0,2070,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Sexton, Austin O.",6020 S. Langley ,60637,5350640,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Ginger V. Bryant,,,,,,
2143,0.5238095,0,2071,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Sherwood, Jessie",245 W 57th St ,60621,5350829,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Alice Buzanis,,,,,,
2142,0.5238095,0,2072,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Shields, James",4250 S Rockwell St. ,60632,5357285,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Philip Salemi,,,,,,
2141,0.5238095,0,2073,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Songhai Learning Institute,11725 S. Perry Ave ,60628,5355547,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Kathy Farr,,,,,,
2140,0.5238095,0,2074,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Spencer Math and Science
Academy",214 N. Lavergne ,60644,5346150,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Shawn L. Jackson,,,,,,
2139,0.5238095,0,2075,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Stagg, Amos A.",7424 S. Morgan St. ,60621,5353565,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Ruth A. Miller,,,,,,
2138,0.5238095,0,2076,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Stewart, Graeme",4525 N. Kenmore ,60640,5342640,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Juliet Rempa,,,,,,
2137,0.5238095,0,2077,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Stockton, Joseph",4423 N. Magnolia ,60640,5342510,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Jill Besenjak,,,,,,
2136,0.5238095,0,2078,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Stowe, Harriet Beecher",3444 W. Wabansia ,60647,5344175,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Charles L. Kyle,,,,,,
2135,0.5238095,0,2079,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Tanner, Henry O.",7350 S. Evans ,60619,5353870,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Kenndell Smith ,,,,,,
2133,0.5238095,0,2080,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Thomas Center, Velma",3625 S Hoyne ,60609,5354088,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Elizabeth Najera ,,,,,,
2132,0.5238095,0,2081,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Thorp, James N.",8914 S Buffalo Ave. ,60617,5356250,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Tony Fisher,,,,,,
2131,0.5238095,0,2082,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Ward, Laura S.",410 N. Monticello ,60624,5346440,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Relanda Hobbs ,,,,,,
2130,0.5238095,0,2083,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Whittier, John Greenleaf",1900 W. 23rd St ,60608,5354590,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Zoila Garcia ,,,,,,
2129,0.5238095,0,2084,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Williams, Daniel H.",2710 S. Dearborn ,60616,5349226,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Lashonn Graham,,,,,,
2128,0.5238095,0,2085,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Woodlawn Community School,6657 S Kimbark Ave ,60637,5350801,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Frank Embil,,,,,,
2127,0.5238095,0,2086,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Woodson South, Carter G.",44511 S. Evans ,60653,5351822,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Tamara Littlejohn ,,,,,,
2126,0.5238095,0,2087,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Yates, Richard",1839 N. Richmond ,60647,5344550,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Harry Randell ,,,,,,
2125,0.5238095,0,2088,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Young, Ella Flagg",1434 N. Parkside ,60651,5346200,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Crystal Bell ,,,,,,
2124,0.5238095,0,2089,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Zapata Academy,2728 S. Kostner Ave. ,60623,5341390,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Ruth F. Garcia,,,,,,
2122,0.5238095,0,2090,DFSS_AgencySiteLies_2012.csv,Chicago State University Grant Creative Learning Center,4025 S Drexel Blvd. ,60653,2858440,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Grace Ratliff,,,,,,
2121,0.5238095,0,2091,DFSS_AgencySiteLies_2012.csv,Chicago State University Raise Up a Child,124 E. 113 St. ,60628,7851172,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Sherrie Smith,,,,,,
2120,0.5238095,0,2092,DFSS_AgencySiteLies_2012.csv,Chicago State University Shining Star Early Learning Academy - II,854 E 79th St ,60619,4191994,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Shanida Wray,,,,,,
2119,0.5238095,0,2093,DFSS_AgencySiteLies_2012.csv,Chicago State University Shining Star Early Learning Academy - III,338 E 103rd St ,60628,9957827,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Erica Shirley ,,,,,,
2118,0.5238095,0,2094,DFSS_AgencySiteLies_2012.csv,Chicago State University The Love Learning Center,228 E 61st St ,60637,7520243,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Burchell Love ,,,,,,
2117,0.5238095,0,2095,DFSS_AgencySiteLies_2012.csv,Chicago State University Tiny Tots Villa,8128 S. King Dr. ,60641,4836251,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Judith Tyson,,,,,,
2116,0.5238095,0,2096,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers ABC,3415 W. 13th Pl. ,60623,7625655,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Tamarra White ,,,,,,
